formation_energy_peratom,MagpieData_minimum_Number,MagpieData_maximum_Number,MagpieData_range_Number,MagpieData_maximum_MeltingT,MagpieData_mean_MeltingT,MagpieData_avg_dev_MeltingT,MagpieData_range_Column,MagpieData_maximum_Electronegativity,MagpieData_minimum_NsValence,MagpieData_maximum_NsValence,MagpieData_minimum_NpValence,MagpieData_range_NpValence,MagpieData_mean_NdValence,MagpieData_minimum_NfValence,MagpieData_range_NfValence,MagpieData_mean_NfValence,MagpieData_maximum_NValence,MagpieData_range_NValence,MagpieData_avg_dev_NValence,MagpieData_minimum_NpUnfilled,MagpieData_minimum_NdUnfilled,MagpieData_mean_NdUnfilled,MagpieData_mode_NdUnfilled,MagpieData_maximum_NfUnfilled,MagpieData_minimum_NUnfilled,MagpieData_mode_NUnfilled,MagpieData_minimum_GSbandgap,MagpieData_maximum_GSbandgap,MagpieData_range_GSbandgap,MagpieData_maximum_GSmagmom,compound_possible,target
-0.70459,1.0,62.0,61.0,1345.0,457.67333333333335,591.551111111111,2.0,2.2,1.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,7.0,3.1111111111111107,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,7.853,7.853,0.0,0.0,0
-0.41685,52.0,82.0,30.0,722.66,661.635,61.02499999999998,2.0,2.33,2.0,2.0,2.0,2.0,10.0,0.0,14.0,7.0,28.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.464,0.464,0.0,1.0,1
-0.99681,11.0,53.0,42.0,903.78,422.067,96.3426,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,17.0,16.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-1.05124,38.0,79.0,41.0,1337.33,1085.2775,126.02624999999996,13.0,2.54,1.0,2.0,0.0,3.0,5.0,0.0,14.0,3.5,25.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-3.27478,9.0,59.0,50.0,1204.0,251.052,237.0624,16.0,3.98,1.0,2.0,0.0,5.0,0.0,0.0,3.0,0.3,7.0,6.0,2.4,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.10025,33.0,79.0,46.0,1337.33,1131.8325,102.74874999999996,13.0,2.54,1.0,2.0,0.0,3.0,5.0,0.0,14.0,3.5,25.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.30057,1.0,11.0,10.0,370.87,192.44,178.43,0.0,2.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-2.11365,7.0,71.0,64.0,1936.0,999.525,936.475,12.0,3.04,2.0,2.0,0.0,3.0,0.5,0.0,14.0,7.0,17.0,12.0,6.0,0.0,0.0,4.5,0.0,0.0,3.0,3.0,0.0,6.437,6.437,0.0022471,1.0,1
-0.31477,4.0,35.0,31.0,1560.0,615.6175,472.19125,16.0,2.96,1.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,17.0,16.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.457,1.457,0.0,0.0,1
-2.30025,9.0,37.0,28.0,1357.77,339.369,353.80640000000005,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,15.0,14.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,0.0,1
-1.85967,17.0,47.0,30.0,1814.0,470.3450000000001,421.64800000000014,16.0,3.16,1.0,2.0,0.0,5.0,1.1,0.0,0.0,0.0,11.0,10.0,2.4799999999999995,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,2.493,2.493,6.35e-06,1.0,0
-1.83666,17.0,49.0,32.0,1814.0,394.641,290.8936,16.0,3.16,1.0,2.0,0.0,5.0,1.1,0.0,0.0,0.0,13.0,12.0,2.6,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,2.493,2.493,6.35e-06,0.0,1
-1.47741,52.0,59.0,7.0,1204.0,963.33,240.67,13.0,2.1,2.0,2.0,0.0,4.0,5.0,0.0,3.0,1.5,16.0,11.0,5.5,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.464,0.464,0.0,0.0,1
-2.4589,9.0,81.0,72.0,577.0,194.265,168.918,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,27.0,26.0,4.640000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-0.36922,40.0,51.0,11.0,2607.0,2061.445,578.8325000000002,11.0,2.2,1.0,2.0,0.0,3.0,6.5,0.0,0.0,0.0,15.0,11.0,3.125,0.0,0.0,3.5,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
-2.17703,9.0,81.0,72.0,2739.0,426.192,492.7232,16.0,3.98,1.0,2.0,0.0,5.0,1.7,0.0,14.0,2.8,27.0,26.0,6.24,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-0.9129,19.0,53.0,34.0,1090.0,442.0690000000001,129.58620000000005,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,17.0,16.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-1.83757,17.0,65.0,48.0,1629.0,468.943,409.7768,16.0,3.16,1.0,2.0,0.0,5.0,1.0,0.0,9.0,0.9,11.0,10.0,2.24,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.493,2.493,0.0,0.0,0
-1.09398,13.0,53.0,40.0,933.47,424.009,101.8922,16.0,2.66,1.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,17.0,16.0,7.44,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-1.28494,13.0,49.0,36.0,933.47,363.108,127.4008,16.0,2.96,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,17.0,16.0,6.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.457,1.457,0.0,0.0,1
-0.8309400000000001,37.0,78.0,41.0,2041.4,554.1577777777778,330.4982716049383,16.0,2.66,1.0,2.0,0.0,5.0,7.666666666666667,0.0,14.0,1.5555555555555556,24.0,23.0,5.876543209876544,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,1
-0.46046,3.0,32.0,29.0,1211.4,973.7725,260.04125,13.0,2.01,1.0,2.0,0.0,2.0,2.5,0.0,0.0,0.0,14.0,13.0,4.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.383,0.0,0.0,0
-1.75609,34.0,68.0,34.0,1770.0,1132.0,638.0,13.0,2.55,2.0,2.0,0.0,4.0,5.0,0.0,12.0,6.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.799,0.799,0.0,0.0,1
-1.15228,19.0,59.0,40.0,1234.93,543.309,270.4624,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,3.0,0.3,17.0,16.0,6.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-2.45478,9.0,77.0,68.0,2739.0,410.393,465.7214,16.0,3.98,1.0,2.0,0.0,5.0,0.7,0.0,14.0,1.4,23.0,22.0,3.4799999999999995,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.00869,19.0,83.0,64.0,544.4,387.509,31.378200000000003,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,14.0,1.4,29.0,28.0,7.44,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-1.04198,9.0,47.0,38.0,1234.93,644.215,590.715,6.0,3.98,1.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-3.12147,9.0,47.0,38.0,1799.0,397.985,447.592,16.0,3.98,1.0,2.0,0.0,5.0,1.1,0.0,0.0,0.0,11.0,10.0,2.4799999999999995,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.25716,9.0,81.0,72.0,577.0,235.491,218.3892,4.0,3.98,2.0,2.0,1.0,4.0,4.0,0.0,14.0,4.2,27.0,20.0,8.040000000000001,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.36855,3.0,45.0,42.0,2237.0,391.907,406.0884,16.0,3.98,1.0,2.0,0.0,5.0,0.8,0.0,0.0,0.0,9.0,8.0,2.64,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.359,9.0,80.0,71.0,429.75,165.813,134.7756,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,26.0,25.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-3.16425,9.0,49.0,40.0,1814.0,323.781,324.33720000000005,16.0,3.98,1.0,2.0,0.0,5.0,1.1,0.0,0.0,0.0,13.0,12.0,2.6,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,6.35e-06,0.0,0
-1.22992,37.0,59.0,22.0,1234.93,538.4950000000001,272.3880000000001,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,3.0,0.3,17.0,16.0,6.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-2.87427,9.0,47.0,38.0,1814.0,411.167,445.3192000000001,16.0,3.98,1.0,2.0,0.0,5.0,1.1,0.0,0.0,0.0,11.0,10.0,2.4799999999999995,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,6.35e-06,1.0,0
-1.96958,7.0,39.0,32.0,1799.0,931.025,867.975,12.0,3.04,2.0,2.0,0.0,3.0,0.5,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,4.5,0.0,0.0,3.0,3.0,0.0,6.437,6.437,0.0,1.0,1
-2.3642,9.0,77.0,68.0,2739.0,404.552,466.8896,16.0,3.98,1.0,2.0,0.0,5.0,0.7,0.0,14.0,1.4,23.0,22.0,3.4799999999999995,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.47638,3.0,59.0,56.0,1204.0,460.371,148.7258,16.0,2.66,1.0,2.0,0.0,5.0,6.0,0.0,3.0,0.3,17.0,16.0,7.2,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-0.91501,13.0,53.0,40.0,933.47,435.738,99.5464,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,17.0,16.0,6.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,0.0,1
-0.34381,1.0,44.0,43.0,2607.0,504.11777777777775,653.477037037037,7.0,2.2,1.0,2.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,8.0,7.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,7.853,7.853,0.0,0.0,0
-1.41884,3.0,59.0,56.0,1204.0,465.18500000000006,147.76300000000003,16.0,2.66,1.0,2.0,0.0,5.0,6.0,0.0,3.0,0.3,17.0,16.0,7.2,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-1.03048,19.0,53.0,34.0,429.75,376.044,23.708400000000005,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,17.0,16.0,6.480000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-0.40999,3.0,89.0,86.0,2237.0,1562.6725,674.3275,8.0,2.28,1.0,2.0,0.0,0.0,4.25,0.0,0.0,0.0,9.0,8.0,3.5,0.0,0.0,3.25,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
-1.2572,8.0,19.0,11.0,336.53,242.62,125.21333333333332,15.0,3.44,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,2.222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.76201,9.0,80.0,71.0,1828.05,312.511,326.45140000000004,16.0,3.98,0.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,26.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-2.4329,9.0,81.0,72.0,1090.0,261.29200000000003,249.3504,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,27.0,26.0,4.959999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.24725,9.0,83.0,74.0,544.4,177.27799999999996,148.53359999999998,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,2.8,29.0,28.0,7.040000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-3.00504,9.0,47.0,38.0,1234.93,311.432,309.5184,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,11.0,10.0,2.4799999999999995,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-0.98886,19.0,53.0,34.0,386.85,363.36,28.188000000000017,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,17.0,16.0,6.480000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,1
-1.18315,21.0,53.0,32.0,1814.0,599.4950000000001,369.9880000000001,16.0,2.66,1.0,2.0,0.0,5.0,7.1,0.0,0.0,0.0,17.0,16.0,6.24,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.062,1.062,6.35e-06,1.0,0
-2.80636,8.0,73.0,65.0,3290.0,704.1859999999999,926.3256,15.0,3.44,1.0,2.0,0.0,4.0,0.7,0.0,14.0,1.4,19.0,18.0,2.56,0.0,0.0,1.3,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0
-2.25237,3.0,77.0,74.0,2739.0,442.107,466.3284,16.0,3.98,1.0,2.0,0.0,5.0,0.7,0.0,14.0,1.4,23.0,22.0,3.4799999999999995,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.9661,9.0,80.0,71.0,2739.0,391.924,469.4152,16.0,3.98,1.0,2.0,0.0,5.0,1.7,0.0,14.0,2.8,26.0,25.0,6.08,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-1.3488,12.0,34.0,22.0,923.0,708.5,214.5,14.0,2.55,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,16.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.799,0.0,1.0,0
-1.39914,9.0,80.0,71.0,234.32,113.77333333333333,80.36444444444443,5.0,3.98,2.0,2.0,0.0,5.0,3.333333333333333,0.0,14.0,4.666666666666667,26.0,19.0,8.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.08843,21.0,79.0,58.0,1814.0,609.735,386.372,16.0,2.66,1.0,2.0,0.0,5.0,7.1,0.0,14.0,1.4,25.0,24.0,6.919999999999999,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.062,1.062,6.35e-06,0.0,1
-0.45104,11.0,33.0,22.0,1090.0,550.6525,269.67375000000004,14.0,2.18,1.0,2.0,0.0,3.0,2.5,0.0,0.0,0.0,15.0,14.0,5.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.52092,16.0,50.0,34.0,505.08,446.72,58.35999999999999,2.0,2.58,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,14.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.202,2.202,0.0,1.0,0
-3.34693,8.0,69.0,61.0,2750.0,689.6800000000001,761.856,14.0,3.44,1.0,2.0,0.0,4.0,0.4,0.0,13.0,1.3,15.0,13.0,1.8,0.0,0.0,0.6,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
-0.7144400000000001,1.0,50.0,49.0,505.08,104.28588235294116,94.66809688581316,16.0,3.16,1.0,2.0,0.0,5.0,0.5882352941176471,0.0,0.0,0.0,14.0,13.0,3.1557093425605536,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-1.28883,3.0,53.0,50.0,453.69,420.27,33.41999999999999,16.0,2.66,1.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,17.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-0.64461,1.0,70.0,69.0,1092.0,373.34,479.10666666666674,2.0,2.2,1.0,2.0,0.0,0.0,0.0,0.0,14.0,4.666666666666667,16.0,15.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.853,7.853,0.0,0.0,0
-1.34872,12.0,34.0,22.0,923.0,708.5,214.5,14.0,2.55,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,16.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.799,0.0,1.0,0
-1.11191,3.0,52.0,49.0,722.66,543.3466666666667,119.54222222222222,15.0,2.1,1.0,2.0,0.0,4.0,3.333333333333333,0.0,0.0,0.0,16.0,15.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.464,0.464,0.0,1.0,0
-3.15454,3.0,9.0,6.0,453.69,253.595,200.095,16.0,3.98,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-0.25316,38.0,77.0,39.0,2739.0,1613.0,750.6666666666666,7.0,2.2,2.0,2.0,0.0,0.0,2.333333333333333,0.0,14.0,4.666666666666667,23.0,21.0,9.333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8335,58.0,83.0,25.0,1071.0,807.7,263.3,12.0,2.02,2.0,2.0,0.0,3.0,5.5,1.0,13.0,7.5,29.0,25.0,12.5,0.0,0.0,4.5,0.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
-0.0001,37.0,46.0,9.0,1828.05,817.6566666666666,673.5955555555555,9.0,2.2,0.0,1.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-2.79231,8.0,59.0,51.0,1204.0,443.658,466.6296,14.0,3.44,2.0,2.0,0.0,4.0,1.0,0.0,3.0,0.3,15.0,13.0,1.8,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
-0.19087,47.0,53.0,6.0,1234.93,810.8900000000001,424.04,6.0,2.66,1.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,17.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-3.68532,8.0,58.0,50.0,1071.0,393.5333333333333,451.6444444444445,13.0,3.44,2.0,2.0,0.0,4.0,0.3333333333333333,0.0,1.0,0.3333333333333333,6.0,2.0,0.888888888888889,0.0,0.0,3.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1
-2.62686,17.0,38.0,21.0,1050.0,464.4,390.4,15.0,3.16,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,5.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.493,2.493,0.0,1.0,0
-2.56079,9.0,45.0,36.0,2237.0,360.193,377.4968,16.0,3.98,1.0,2.0,0.0,5.0,0.8,0.0,0.0,0.0,9.0,8.0,2.64,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-0.7085300000000001,20.0,50.0,30.0,1115.0,911.6933333333332,271.0755555555556,12.0,1.96,2.0,2.0,0.0,2.0,3.333333333333333,0.0,0.0,0.0,14.0,12.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.30155,7.0,93.0,86.0,917.0,347.7,379.5333333333333,12.0,3.04,2.0,2.0,0.0,3.0,0.3333333333333333,0.0,4.0,1.3333333333333333,7.0,2.0,0.888888888888889,0.0,0.0,3.0,0.0,10.0,3.0,3.0,0.0,6.437,6.437,0.0,0.0,0
-1.85523,9.0,47.0,38.0,1234.93,330.74125000000004,415.86187500000005,6.0,3.98,1.0,2.0,0.0,5.0,2.5,0.0,0.0,0.0,15.0,8.0,2.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-2.64343,9.0,37.0,28.0,1768.0,305.045,301.854,16.0,3.98,1.0,2.0,0.0,5.0,0.7,0.0,0.0,0.0,9.0,8.0,2.64,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,1.97,1.97,1.5484712,1.0,0
-1.13649,8.0,32.0,24.0,1211.4,1018.622222222222,214.1827160493829,14.0,3.44,2.0,2.0,0.0,4.0,2.2222222222222223,0.0,0.0,0.0,14.0,12.0,4.148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.383,0.0,0.0,0
-0.47075,11.0,83.0,72.0,544.4,405.6675,69.36625000000001,14.0,2.02,1.0,2.0,0.0,3.0,2.5,0.0,14.0,3.5,29.0,28.0,10.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-2.6890400000000003,8.0,75.0,67.0,3459.0,671.08,739.5360000000001,14.0,3.44,2.0,2.0,0.0,4.0,0.5,0.0,14.0,1.4,21.0,19.0,2.94,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
-1.10636,52.0,89.0,37.0,1323.0,836.3299999999999,243.335,13.0,2.1,2.0,2.0,0.0,4.0,7.75,0.0,14.0,3.5,27.0,24.0,6.25,0.0,0.0,2.25,0.0,0.0,2.0,2.0,0.0,0.464,0.464,0.0,1.0,1
-1.01512,31.0,89.0,58.0,1323.0,767.8075,277.59625,13.0,2.1,2.0,2.0,0.0,4.0,7.75,0.0,0.0,0.0,16.0,13.0,4.5,0.0,0.0,2.25,0.0,0.0,2.0,2.0,0.0,0.464,0.464,0.0,0.0,1
-0.34708,35.0,47.0,12.0,1234.93,750.365,484.56500000000005,6.0,2.96,1.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,17.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.457,1.457,0.0,1.0,0
-0.55262,3.0,70.0,67.0,1092.0,626.115,232.9425,13.0,1.96,1.0,2.0,0.0,2.0,2.5,0.0,14.0,3.5,16.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
