formation_energy_peratom,MagpieData_minimum_Number,MagpieData_maximum_Number,MagpieData_range_Number,MagpieData_maximum_MeltingT,MagpieData_mean_MeltingT,MagpieData_avg_dev_MeltingT,MagpieData_range_Column,MagpieData_maximum_Electronegativity,MagpieData_minimum_NsValence,MagpieData_maximum_NsValence,MagpieData_minimum_NpValence,MagpieData_range_NpValence,MagpieData_mean_NdValence,MagpieData_minimum_NfValence,MagpieData_range_NfValence,MagpieData_mean_NfValence,MagpieData_maximum_NValence,MagpieData_range_NValence,MagpieData_avg_dev_NValence,MagpieData_minimum_NpUnfilled,MagpieData_minimum_NdUnfilled,MagpieData_mean_NdUnfilled,MagpieData_mode_NdUnfilled,MagpieData_maximum_NfUnfilled,MagpieData_minimum_NUnfilled,MagpieData_mode_NUnfilled,MagpieData_minimum_GSbandgap,MagpieData_maximum_GSbandgap,MagpieData_range_GSbandgap,MagpieData_maximum_GSmagmom,compound_possible,target
-0.63993,16.0,82.0,66.0,600.61,494.485,106.125,2.0,2.58,2.0,2.0,2.0,2.0,5.0,0.0,14.0,7.0,28.0,22.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.202,2.202,0.0,1.0,1
-2.36365,16.0,38.0,22.0,1050.0,719.1800000000001,330.82,14.0,2.58,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.202,2.202,0.0,1.0,0
-0.40408,1.0,78.0,77.0,2041.4,305.59777777777776,388.7837037037037,9.0,2.28,1.0,1.0,0.0,0.0,1.0,0.0,14.0,1.5555555555555556,24.0,23.0,4.54320987654321,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-1.24048,17.0,46.0,29.0,1828.05,392.3011111111111,319.0553086419753,16.0,3.16,0.0,2.0,0.0,5.0,1.1111111111111112,0.0,0.0,0.0,10.0,9.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.493,2.493,0.0,1.0,1
-3.03643,8.0,74.0,66.0,3695.0,694.6800000000001,767.856,14.0,3.44,2.0,2.0,0.0,4.0,0.4,0.0,14.0,1.4,20.0,18.0,2.76,0.0,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
-1.75446,52.0,70.0,18.0,1092.0,907.33,184.67,13.0,2.1,2.0,2.0,0.0,4.0,5.0,0.0,14.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464,0.464,0.0,0.0,0
-2.16567,17.0,66.0,49.0,1685.0,365.198,263.96040000000005,16.0,3.16,1.0,2.0,0.0,5.0,0.0,0.0,10.0,1.0,12.0,11.0,2.8200000000000003,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.493,2.493,0.0,1.0,0
-2.275,16.0,56.0,40.0,1000.0,694.1800000000001,305.82,14.0,2.58,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.202,2.202,0.0,1.0,0
-0.52832,4.0,17.0,13.0,1560.0,568.5174999999999,495.74125,16.0,3.16,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.493,2.493,0.0,0.0,0
-0.34245,4.0,6.0,2.0,3823.0,2314.333333333333,1005.7777777777778,12.0,2.55,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.496,4.496,0.0,1.0,1
-2.8675,9.0,79.0,70.0,1814.0,414.53899999999993,464.4503999999999,16.0,3.98,1.0,2.0,0.0,5.0,1.1,0.0,14.0,1.4,25.0,24.0,3.560000000000001,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,6.35e-06,0.0,0
-1.49567,7.0,59.0,52.0,1204.0,633.525,570.475,12.0,3.04,2.0,2.0,0.0,3.0,0.0,0.0,3.0,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,0.0,6.437,6.437,0.0,1.0,1
-0.32572,1.0,19.0,18.0,336.53,175.26999999999998,161.26,0.0,2.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-2.30934,9.0,48.0,39.0,594.22,233.74,240.32,5.0,3.98,2.0,2.0,0.0,5.0,3.333333333333333,0.0,0.0,0.0,12.0,5.0,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.4862,3.0,16.0,13.0,453.69,431.91333333333336,29.035555555555543,15.0,2.58,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,2.222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.202,2.202,0.0,1.0,0
-0.16854,4.0,34.0,30.0,1560.0,681.765,439.1175,15.0,2.55,1.0,2.0,0.0,4.0,2.5,0.0,0.0,0.0,16.0,15.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.799,0.799,0.0,0.0,1
-1.72415,17.0,41.0,24.0,2750.0,489.3911111111112,502.3575308641976,16.0,3.16,1.0,2.0,0.0,5.0,0.4444444444444444,0.0,0.0,0.0,7.0,6.0,2.074074074074074,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,2.493,2.493,0.0,0.0,0
-2.30169,9.0,47.0,38.0,1234.93,327.085,334.152,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,15.0,14.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.87002,19.0,35.0,16.0,336.53,301.165,35.36499999999998,16.0,2.96,1.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,17.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.457,1.457,0.0,1.0,0
-2.23886,9.0,80.0,71.0,370.87,159.997,127.7964,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,26.0,25.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-1.06961,19.0,53.0,34.0,429.75,371.23,30.44800000000001,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,17.0,16.0,6.480000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-2.36485,9.0,47.0,38.0,1234.93,260.058,247.8696,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,13.0,12.0,2.3200000000000003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.22064,21.0,53.0,32.0,1814.0,518.9770000000001,259.0046000000001,16.0,2.66,1.0,2.0,0.0,5.0,7.1,0.0,0.0,0.0,17.0,16.0,6.2,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.062,1.062,6.35e-06,0.0,1
-1.10016,33.0,79.0,46.0,1337.33,1131.8325,102.74874999999996,13.0,2.54,1.0,2.0,0.0,3.0,5.0,0.0,14.0,3.5,25.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.67575,11.0,17.0,6.0,933.47,307.56800000000004,163.16160000000002,16.0,3.16,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,2.64,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.493,2.493,0.0,1.0,0
-0.00012,37.0,46.0,9.0,1828.05,817.6566666666666,673.5955555555555,9.0,2.2,0.0,1.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.15406,3.0,58.0,55.0,1071.0,570.3225,250.33875,12.0,1.81,1.0,2.0,0.0,1.0,2.75,0.0,1.0,0.25,13.0,12.0,4.125,0.0,0.0,2.25,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.68273,11.0,35.0,24.0,370.87,318.33500000000004,52.535,16.0,2.96,1.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,17.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.457,1.457,0.0,1.0,0
-2.35337,9.0,46.0,37.0,1828.05,315.864,314.8367999999999,16.0,3.98,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,10.0,9.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,0.0,0
-2.75292,3.0,33.0,30.0,1090.0,253.775,240.33,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,15.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-3.30866,9.0,37.0,28.0,933.47,223.999,204.5988,16.0,3.98,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,2.64,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.93856,9.0,81.0,72.0,1234.93,287.467,280.7604,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,27.0,26.0,4.319999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-2.286,3.0,79.0,76.0,1337.33,278.508,270.0096,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,14.0,1.4,25.0,24.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-3.31527,3.0,21.0,18.0,1814.0,349.607,355.3284,16.0,3.98,1.0,2.0,0.0,5.0,0.1,0.0,0.0,0.0,7.0,6.0,2.64,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,6.35e-06,1.0,0
-3.48369,9.0,19.0,10.0,923.0,287.44,280.72799999999995,16.0,3.98,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.85307,9.0,79.0,70.0,2739.0,502.225,614.376,16.0,3.98,1.0,2.0,0.0,5.0,1.7,0.0,14.0,2.8,25.0,24.0,5.92,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,0.0,1
-2.10227,17.0,21.0,4.0,1814.0,385.319,285.7362,16.0,3.16,1.0,2.0,0.0,5.0,0.1,0.0,0.0,0.0,7.0,6.0,2.64,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,2.493,2.493,6.35e-06,1.0,0
-1.42368,17.0,81.0,64.0,577.0,258.25699999999995,103.9884,16.0,3.16,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,27.0,26.0,4.640000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.493,2.493,0.0,1.0,0
-0.89519,19.0,53.0,34.0,1090.0,439.6620000000001,130.06760000000008,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,17.0,16.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-2.77738,9.0,83.0,74.0,544.4,190.933,164.9196,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,14.0,1.4,29.0,28.0,4.32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.3756,9.0,49.0,40.0,1090.0,251.381,237.4572,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,15.0,14.0,2.72,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,0.0,0
-3.05106,9.0,81.0,72.0,1814.0,365.987,374.9844,16.0,3.98,1.0,2.0,0.0,5.0,2.1,0.0,14.0,2.8,27.0,26.0,6.8,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,6.35e-06,1.0,0
-0.95514,11.0,81.0,70.0,577.0,389.389,37.5222,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,14.0,1.4,27.0,26.0,7.3199999999999985,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-1.63797,11.0,39.0,28.0,1799.0,492.811,434.2296,16.0,3.16,1.0,2.0,0.0,5.0,1.1,0.0,0.0,0.0,11.0,10.0,2.4799999999999995,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,2.493,2.493,0.0,0.0,0
-2.144,17.0,67.0,50.0,1747.0,378.619,273.67620000000005,16.0,3.16,1.0,2.0,0.0,5.0,0.0,0.0,11.0,1.1,13.0,12.0,2.88,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.493,2.493,0.0,1.0,0
-2.92458,9.0,79.0,70.0,1814.0,409.725,466.376,16.0,3.98,1.0,2.0,0.0,5.0,1.1,0.0,14.0,1.4,25.0,24.0,3.560000000000001,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,6.35e-06,0.0,0
-3.15278,3.0,22.0,19.0,1941.0,345.74300000000005,350.6916,16.0,3.98,1.0,2.0,0.0,5.0,0.2,0.0,0.0,0.0,7.0,6.0,2.52,0.0,0.0,0.8,0.0,0.0,1.0,1.0,0.0,1.97,1.97,2.25333333333e-05,0.0,0
-2.05335,9.0,47.0,38.0,1234.93,338.767,342.32039999999995,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,15.0,14.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-3.46698,9.0,39.0,30.0,1799.0,305.738,302.6856,16.0,3.98,1.0,2.0,0.0,5.0,0.1,0.0,0.0,0.0,7.0,6.0,2.64,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.97219,8.0,53.0,45.0,1050.0,318.652,316.6224,16.0,3.44,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,17.0,16.0,2.4799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.062,1.062,0.0,1.0,0
-3.40432,9.0,37.0,28.0,933.47,221.592,201.7104,16.0,3.98,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,2.64,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.05052,51.0,79.0,28.0,1337.33,1060.2775,138.52624999999995,13.0,2.54,1.0,2.0,0.0,3.0,5.0,0.0,14.0,3.5,25.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.86769,34.0,39.0,5.0,1799.0,1146.5,652.5,13.0,2.55,2.0,2.0,0.0,4.0,5.5,0.0,0.0,0.0,16.0,13.0,6.5,0.0,0.0,4.5,0.0,0.0,2.0,2.0,0.0,0.799,0.799,0.0,0.0,1
-2.41235,9.0,83.0,74.0,1234.93,272.525,262.83000000000004,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,29.0,28.0,4.640000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.84973,9.0,80.0,71.0,933.47,216.185,195.222,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,14.0,1.4,26.0,25.0,3.7399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-2.46946,9.0,49.0,40.0,1234.93,265.874,254.8488,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,13.0,12.0,2.3200000000000003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.56764,9.0,51.0,42.0,903.78,199.45625,218.934375,16.0,3.98,1.0,2.0,0.0,5.0,1.25,0.0,0.0,0.0,15.0,14.0,1.9375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.45761,9.0,80.0,71.0,336.53,153.129,119.55479999999996,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,26.0,25.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-0.5815300000000001,1.0,56.0,55.0,2607.0,521.2288888888888,676.2918518518519,7.0,2.2,1.0,2.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,8.0,7.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,7.853,7.853,0.0,0.0,0
-2.9873000000000003,3.0,41.0,38.0,2750.0,414.961,474.7536,16.0,3.98,1.0,2.0,0.0,5.0,0.4,0.0,0.0,0.0,7.0,6.0,2.4,0.0,0.0,0.6,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,0.0,1
-1.21153,11.0,16.0,5.0,388.36,376.7,7.773333333333331,15.0,2.58,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,2.222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.202,2.202,0.0,1.0,0
-2.26216,9.0,79.0,70.0,1337.33,265.412,254.29439999999997,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,14.0,1.4,25.0,24.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-1.1685,16.0,37.0,21.0,388.36,337.76,33.73333333333335,15.0,2.58,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,2.222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.202,2.202,0.0,1.0,0
-1.41177,11.0,60.0,49.0,1294.0,465.9030000000001,165.61940000000004,16.0,2.66,1.0,2.0,0.0,5.0,6.0,0.0,4.0,0.4,17.0,16.0,7.080000000000001,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-1.12736,19.0,53.0,34.0,1814.0,604.309,368.0624,16.0,2.66,1.0,2.0,0.0,5.0,7.1,0.0,0.0,0.0,17.0,16.0,6.24,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.062,1.062,6.35e-06,1.0,0
-2.34368,9.0,51.0,42.0,1234.93,313.277,311.7324,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,15.0,14.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.52161,17.0,50.0,33.0,505.08,245.3044444444444,98.27259259259256,16.0,3.16,1.0,2.0,0.0,5.0,1.1111111111111112,0.0,0.0,0.0,14.0,13.0,2.4197530864197527,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.493,2.493,0.0,1.0,0
-1.51235,1.0,49.0,48.0,429.75,75.54444444444444,72.17012345679012,16.0,3.98,1.0,2.0,0.0,5.0,0.5555555555555556,0.0,0.0,0.0,13.0,12.0,3.111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-0.55761,1.0,46.0,45.0,1828.05,182.10764705882352,193.64027681660895,16.0,3.16,0.0,2.0,0.0,5.0,0.5882352941176471,0.0,0.0,0.0,10.0,9.0,2.934256055363322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.853,7.853,0.0,1.0,1
-0.31501,50.0,52.0,2.0,722.66,613.87,108.79,2.0,2.1,2.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,16.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.464,0.464,0.0,1.0,0
-2.92775,8.0,68.0,60.0,1770.0,500.258,534.5495999999999,14.0,3.44,2.0,2.0,0.0,4.0,1.0,0.0,12.0,1.2,15.0,13.0,3.04,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
-0.19091,47.0,53.0,6.0,1234.93,810.8900000000001,424.04,6.0,2.66,1.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,17.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,1
-2.81394,8.0,60.0,52.0,1294.0,452.658,477.4296000000001,14.0,3.44,2.0,2.0,0.0,4.0,1.0,0.0,4.0,0.4,15.0,13.0,1.7799999999999998,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
-0.10322,7.0,31.0,24.0,302.91,182.98,119.93,2.0,3.04,2.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,13.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.437,6.437,0.0,1.0,1
-1.05124,38.0,79.0,41.0,1337.33,1085.2775,126.02624999999996,13.0,2.54,1.0,2.0,0.0,3.0,5.0,0.0,14.0,3.5,25.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.41698,52.0,82.0,30.0,722.66,661.635,61.02499999999998,2.0,2.33,2.0,2.0,2.0,2.0,10.0,0.0,14.0,7.0,28.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.464,0.464,0.0,1.0,1
-0.73155,8.0,81.0,73.0,1828.05,785.0437499999999,782.2546874999999,6.0,3.44,0.0,2.0,0.0,4.0,5.0,0.0,14.0,1.75,27.0,21.0,4.21875,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
-2.54818,9.0,37.0,28.0,1728.0,301.045,297.054,16.0,3.98,1.0,2.0,0.0,5.0,0.8,0.0,0.0,0.0,10.0,9.0,2.7,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.5953947,0.0,1
-0.53351,14.0,20.0,6.0,1687.0,1305.6666666666667,254.22222222222223,12.0,1.9,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773,0.773,0.0,1.0,1
-1.6470600000000002,7.0,61.0,54.0,1373.0,718.025,654.975,12.0,3.04,2.0,2.0,0.0,3.0,0.0,0.0,5.0,2.5,7.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,6.437,6.437,0.0,1.0,1
-1.33323,11.0,89.0,78.0,1323.0,784.7974999999999,269.10124999999994,15.0,2.1,1.0,2.0,0.0,4.0,5.25,0.0,0.0,0.0,16.0,15.0,7.0,0.0,0.0,2.25,0.0,0.0,1.0,2.0,0.0,0.464,0.464,0.0,1.0,1
-1.93651,11.0,17.0,6.0,370.87,271.235,99.635,16.0,3.16,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.493,2.493,0.0,1.0,0
-2.62686,17.0,38.0,21.0,1050.0,464.4,390.4,15.0,3.16,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,5.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.493,2.493,0.0,1.0,0
